Id,Category
goldfish_s_002228.png,1
goldfish_s_002507.png,1
goldfish_s_002508.png,1
goldfish_s_002638.png,54
goldfish_s_002697.png,1
goldfish_s_002714.png,1
guppy_s_001260.png,44
baby_s_000023.png,2
baby_s_000030.png,35
baby_s_000034.png,2
baby_s_000042.png,2
baby_s_000046.png,2
baby_s_000099.png,2
baby_s_000108.png,2
baby_s_000125.png,2
baby_s_000138.png,46
baby_s_000148.png,2
baby_s_000154.png,2
baby_s_000163.png,2
baby_s_000197.png,2
baby_s_000222.png,35
baby_s_000223.png,35
baby_s_000261.png,2
baby_s_000354.png,35
baby_s_000377.png,2
baby_s_000456.png,2
baby_s_000460.png,2
baby_s_000566.png,2
baby_s_000627.png,61
baby_s_000666.png,87
baby_s_000727.png,2
baby_s_000740.png,35
baby_s_000793.png,22
baby_s_000857.png,2
baby_s_000863.png,98
baby_s_000912.png,11
baby_s_000926.png,2
baby_s_000960.png,2
baby_s_001020.png,35
baby_s_001027.png,5
baby_s_001106.png,2
baby_s_001151.png,11
baby_s_001214.png,35
baby_s_001303.png,79
baby_s_001328.png,98
baby_s_001434.png,2
baby_s_001506.png,2
baby_s_001524.png,11
baby_s_001532.png,2
baby_s_001546.png,2
baby_s_001557.png,98
baby_s_001631.png,98
baby_s_001836.png,2
baby_s_001878.png,19
baby_s_001891.png,2
baby_s_002016.png,98
baby_s_002017.png,11
baby_s_002065.png,2
baby_s_002130.png,14
baby_s_002141.png,2
baby_s_002273.png,2
baby_s_002409.png,46
baby_s_002420.png,2
baby_s_002538.png,2
baby_s_002555.png,2
baby_s_002621.png,2
baby_s_002649.png,46
baby_s_002667.png,2
baby_s_002767.png,2
baby_s_002773.png,2
baby_s_002807.png,11
baby_s_002823.png,2
infant_s_000001.png,45
infant_s_000006.png,2
infant_s_000011.png,2
infant_s_000014.png,98
infant_s_000035.png,92
infant_s_000061.png,98
infant_s_000137.png,11
infant_s_000178.png,2
infant_s_000233.png,2
infant_s_000266.png,98
infant_s_000276.png,83
infant_s_000542.png,2
infant_s_000543.png,53
infant_s_000658.png,11
infant_s_000719.png,2
infant_s_000756.png,32
infant_s_000767.png,2
infant_s_000787.png,98
infant_s_000829.png,2
infant_s_000858.png,2
infant_s_000907.png,2
infant_s_000909.png,2
infant_s_000911.png,2
infant_s_000918.png,2
infant_s_000920.png,2
infant_s_001041.png,2
infant_s_001044.png,2
infant_s_001213.png,46
infant_s_001329.png,9
infant_s_001337.png,2
infant_s_001338.png,35
infant_s_001436.png,2
infant_s_001509.png,2
infant_s_001589.png,2
infant_s_001720.png,2
bear_cub_s_000003.png,3
bear_cub_s_000004.png,3
bear_cub_s_000021.png,3
bear_cub_s_000026.png,3
bear_cub_s_000050.png,6
bear_cub_s_000051.png,3
bear_cub_s_000063.png,3
bear_cub_s_000100.png,3
bear_cub_s_000129.png,4
bear_cub_s_000135.png,3
bear_cub_s_000235.png,3
bear_cub_s_000248.png,72
bear_cub_s_000261.png,3
bear_cub_s_000262.png,3
bear_cub_s_000299.png,3
bear_cub_s_000314.png,3
bear_cub_s_000316.png,34
bear_cub_s_000324.png,97
bear_cub_s_000368.png,21
bear_cub_s_000411.png,3
bear_cub_s_000430.png,3
bear_cub_s_000431.png,3
bear_cub_s_000433.png,3
bear_cub_s_000436.png,31
bear_cub_s_000441.png,3
bear_cub_s_000488.png,4
bear_cub_s_000517.png,3
bear_cub_s_000573.png,97
bear_cub_s_000608.png,3
bear_cub_s_000643.png,72
bear_cub_s_000653.png,3
bear_cub_s_000687.png,3
bear_cub_s_000739.png,3
bear_cub_s_000928.png,3
bear_cub_s_000975.png,31
bear_cub_s_001007.png,3
bear_cub_s_001088.png,3
bear_cub_s_001097.png,3
bear_cub_s_001102.png,19
bear_cub_s_001105.png,3
bear_cub_s_001125.png,3
bear_cub_s_001184.png,3
bear_cub_s_001232.png,95
bear_cub_s_001274.png,3
bear_cub_s_001375.png,67
bear_cub_s_001460.png,3
bear_cub_s_001622.png,19
bear_cub_s_001628.png,3
bear_cub_s_001644.png,3
bear_cub_s_001718.png,3
bear_cub_s_001740.png,3
bear_cub_s_001891.png,3
bear_cub_s_002109.png,51
bear_cub_s_002124.png,3
bear_cub_s_002315.png,72
bear_s_000038.png,3
bear_s_000045.png,3
bear_s_000122.png,3
bear_s_000128.png,31
bear_s_000133.png,3
bear_s_000135.png,3
bear_s_000192.png,31
bear_s_000219.png,21
bear_s_000233.png,80
bear_s_000240.png,3
bear_s_000270.png,21
bear_s_000342.png,4
bear_s_000382.png,74
bear_s_000436.png,42
bear_s_000572.png,3
bear_s_000699.png,3
bear_s_000720.png,3
bear_s_000727.png,3
bear_s_001066.png,80
bear_s_001188.png,4
bear_s_001228.png,43
bear_s_001299.png,21
bear_s_001317.png,3
bear_s_001378.png,43
bear_s_001483.png,55
bear_s_001486.png,3
bear_s_001487.png,43
bear_s_001503.png,3
bear_s_001557.png,3
bear_s_001585.png,55
bear_s_001588.png,98
bear_s_001677.png,67
bear_s_001820.png,65
bear_s_001867.png,3
bear_s_001884.png,3
bear_s_001966.png,3
bear_s_002108.png,65
bear_s_002180.png,3
bear_s_002231.png,3
bear_s_002236.png,3
bear_s_002249.png,3
bear_s_002260.png,31
bear_s_002308.png,19
bear_s_002317.png,3
brown_bear_s_000035.png,3
beaver_s_000019.png,4
beaver_s_000026.png,4
beaver_s_000030.png,4
beaver_s_000068.png,4
beaver_s_000082.png,44
beaver_s_000095.png,4
beaver_s_000115.png,4
beaver_s_000164.png,66
beaver_s_000239.png,4
beaver_s_000256.png,4
beaver_s_000438.png,44
beaver_s_000449.png,43
beaver_s_000552.png,4
beaver_s_000603.png,4
beaver_s_000703.png,4
beaver_s_000737.png,50
beaver_s_000833.png,21
beaver_s_000927.png,4
beaver_s_001042.png,42
beaver_s_001091.png,4
beaver_s_001127.png,42
beaver_s_001309.png,4
beaver_s_001314.png,82
beaver_s_001404.png,4
beaver_s_001501.png,93
beaver_s_001776.png,4
beaver_s_001791.png,21
beaver_s_001898.png,4
beaver_s_002055.png,4
beaver_s_002121.png,4
beaver_s_002195.png,4
beaver_s_002200.png,80
beaver_s_002283.png,4
castor_canadensis_s_000017.png,4
castor_canadensis_s_000049.png,4
castor_canadensis_s_000080.png,4
castor_canadensis_s_000161.png,74
castor_canadensis_s_000230.png,55
castor_canadensis_s_000232.png,4
castor_canadensis_s_000258.png,74
castor_canadensis_s_000271.png,4
castor_canadensis_s_000276.png,4
castor_canadensis_s_000281.png,4
castor_canadensis_s_000297.png,4
castor_canadensis_s_000326.png,51
castor_canadensis_s_000426.png,4
castor_canadensis_s_000477.png,15
castor_canadensis_s_000497.png,4
castor_canadensis_s_000576.png,4
castor_canadensis_s_000649.png,4
castor_canadensis_s_000689.png,4
castor_canadensis_s_000721.png,4
castor_canadensis_s_000794.png,4
castor_canadensis_s_000969.png,4
castor_canadensis_s_001007.png,4
castor_canadensis_s_001021.png,27
castor_canadensis_s_001107.png,4
castor_canadensis_s_001197.png,66
castor_canadensis_s_001223.png,4
castor_canadensis_s_001236.png,4
castor_canadensis_s_001249.png,80
castor_canadensis_s_001353.png,4
castor_canadensis_s_001388.png,4
castor_canadensis_s_001395.png,4
castor_canadensis_s_001588.png,4
castor_canadensis_s_001608.png,4
castor_fiber_s_000027.png,4
castor_fiber_s_000030.png,4
castor_fiber_s_000067.png,25
castor_fiber_s_000215.png,43
castor_fiber_s_000244.png,4
castor_fiber_s_000298.png,4
castor_fiber_s_000300.png,3
castor_fiber_s_000341.png,4
castor_fiber_s_000370.png,4
castor_fiber_s_000373.png,4
castor_fiber_s_000422.png,63
castor_fiber_s_000430.png,4
castor_fiber_s_000453.png,4
castor_fiber_s_000455.png,4
castor_fiber_s_000505.png,4
castor_fiber_s_000527.png,4
castor_fiber_s_000555.png,4
castor_fiber_s_000556.png,4
castor_fiber_s_000558.png,4
castor_fiber_s_000640.png,77
castor_fiber_s_000659.png,4
castor_fiber_s_000758.png,4
castor_fiber_s_000835.png,19
castor_fiber_s_000837.png,27
castor_fiber_s_000926.png,63
castor_fiber_s_000997.png,74
castor_fiber_s_001013.png,55
manual-beaver003.png,4
manual-beaver010.png,4
manual-beaver019.png,4
manual-beaver021.png,4
manual-beaver024.png,4
manual-beaver028.png,77
manual-beaver044.png,4
bed_s_000037.png,5
bed_s_000059.png,5
bed_s_000073.png,5
bed_s_000074.png,5
bed_s_000187.png,84
bed_s_000501.png,84
bed_s_000587.png,5
bed_s_000594.png,5
bed_s_000712.png,5
bed_s_000719.png,5
bed_s_000729.png,20
bed_s_000758.png,5
bed_s_000824.png,5
bed_s_000835.png,5
bed_s_000859.png,5
bed_s_000867.png,5
bed_s_000967.png,25
bed_s_000979.png,5
bed_s_000984.png,5
bed_s_001023.png,25
bed_s_001061.png,5
bed_s_001084.png,5
bed_s_001088.png,5
bed_s_001127.png,84
bed_s_001183.png,5
bed_s_001220.png,5
bed_s_001239.png,5
bed_s_001250.png,5
bed_s_001347.png,25
bed_s_001349.png,5
bed_s_001440.png,5
bed_s_001533.png,5
bed_s_001552.png,5
bed_s_001565.png,5
bed_s_001569.png,5
bed_s_001576.png,5
bed_s_001594.png,25
bed_s_001635.png,5
bed_s_001880.png,5
bed_s_001899.png,5
bed_s_001903.png,5
bed_s_001961.png,5
bed_s_002019.png,5
bed_s_002020.png,5
bed_s_002022.png,5
bed_s_002030.png,5
bed_s_002117.png,5
bed_s_002182.png,5
bed_s_002231.png,16
bed_s_002238.png,5
bed_s_002241.png,5
bed_s_002244.png,85
bed_s_002295.png,5
bed_s_002391.png,5
bed_s_002425.png,5
bed_s_002532.png,5
bed_s_002712.png,5
bed_s_002721.png,5
bed_s_002809.png,5
bed_s_002821.png,5
bed_s_002843.png,84
built_in_bed_s_000185.png,5
built_in_bed_s_000214.png,5
built_in_bed_s_000231.png,5
built_in_bed_s_000295.png,5
built_in_bed_s_000409.png,90
built_in_bed_s_000425.png,5
built_in_bed_s_000439.png,5
built_in_bed_s_000658.png,5
built_in_bed_s_000729.png,12
built_in_bed_s_000948.png,5
built_in_bed_s_000973.png,54
built_in_bed_s_001009.png,5
built_in_bed_s_001075.png,5
built_in_bed_s_001086.png,87
built_in_bed_s_001229.png,5
built_in_bed_s_001265.png,5
built_in_bed_s_001266.png,5
built_in_bed_s_001303.png,5
built_in_bed_s_001403.png,5
built_in_bed_s_001413.png,5
built_in_bed_s_001952.png,5
built_in_bed_s_002033.png,5
built_in_bed_s_002188.png,5
built_in_bed_s_002263.png,5
bunk_s_000038.png,5
bunk_s_000062.png,5
bunk_s_000071.png,94
bunk_s_000129.png,5
bunk_s_000143.png,5
bunk_s_000155.png,5
bunk_s_000204.png,25
bunk_s_000219.png,5
bunk_s_000407.png,5
bunk_s_000504.png,5
bunk_s_000706.png,5
bunk_s_000900.png,5
camp_bed_s_000097.png,5
camp_bed_s_000372.png,5
camp_bed_s_000392.png,5
africanized_bee_s_000335.png,6
africanized_bee_s_000588.png,6
africanized_bee_s_000788.png,6
apis_mellifera_s_000002.png,6
apis_mellifera_s_000034.png,6
apis_mellifera_s_000077.png,82
apis_mellifera_s_000130.png,97
apis_mellifera_s_000162.png,6
apis_mellifera_s_000425.png,6
apis_mellifera_s_000428.png,6
apis_mellifera_s_000435.png,45
apis_mellifera_s_000524.png,6
apis_mellifera_s_001315.png,6
apis_mellifera_s_001339.png,6
apis_mellifera_s_001377.png,6
apis_mellifera_s_001402.png,6
apis_mellifera_s_001446.png,29
apis_mellifera_s_001470.png,6
apis_mellifera_s_001543.png,6
apis_mellifera_s_001825.png,6
apis_mellifera_scutellata_s_000046.png,6
bee_s_000027.png,6
bee_s_000036.png,6
bee_s_000224.png,3
bee_s_000478.png,6
bee_s_000480.png,6
bee_s_000819.png,64
bee_s_001002.png,6
bee_s_001148.png,6
bee_s_001230.png,6
bee_s_001347.png,77
bee_s_001404.png,70
bee_s_001490.png,6
bee_s_001580.png,6
bee_s_001582.png,79
bee_s_001616.png,6
bee_s_001617.png,14
bee_s_001624.png,3
bee_s_001899.png,6
bee_s_001907.png,6
bee_s_002239.png,6
bee_s_002288.png,6
black_bee_s_000302.png,6
carniolan_bee_s_000001.png,6
carniolan_bee_s_000006.png,6
carpenter_bee_s_000014.png,6
carpenter_bee_s_000029.png,6
carpenter_bee_s_000228.png,89
carpenter_bee_s_000246.png,6
carpenter_bee_s_000352.png,14
carpenter_bee_s_000438.png,6
drone_s_000070.png,6
drone_s_000071.png,6
drone_s_000072.png,6
honeybee_s_000007.png,6
honeybee_s_000024.png,24
honeybee_s_000083.png,6
honeybee_s_000084.png,45
honeybee_s_000085.png,45
honeybee_s_000086.png,6
honeybee_s_000238.png,6
honeybee_s_000273.png,6
honeybee_s_000281.png,6
honeybee_s_000311.png,6
honeybee_s_000352.png,6
honeybee_s_000405.png,6
honeybee_s_000409.png,6
honeybee_s_000446.png,6
honeybee_s_000449.png,6
honeybee_s_000542.png,6
honeybee_s_000569.png,6
honeybee_s_000571.png,6
honeybee_s_000728.png,6
honeybee_s_000759.png,6
honeybee_s_000764.png,6
honeybee_s_000847.png,6
honeybee_s_000859.png,6
honeybee_s_000879.png,6
honeybee_s_000923.png,6
honeybee_s_000987.png,6
honeybee_s_001036.png,6
honeybee_s_001106.png,6
honeybee_s_001235.png,6
honeybee_s_001239.png,6
honeybee_s_001304.png,6
honeybee_s_001587.png,6
honeybee_s_001708.png,6
honeybee_s_001719.png,6
honeybee_s_001863.png,6
honeybee_s_001902.png,6
honeybee_s_001921.png,54
honeybee_s_001940.png,6
honeybee_s_001963.png,6
honeybee_s_001998.png,6
honeybee_s_002042.png,6
honeybee_s_002087.png,6
honeybee_s_002107.png,6
honeybee_s_002146.png,18
honeybee_s_002186.png,6
honeybee_s_002220.png,6
beetle_s_000001.png,7
beetle_s_000005.png,7
beetle_s_000021.png,24
beetle_s_000091.png,6
beetle_s_000096.png,64
beetle_s_000174.png,7
beetle_s_000261.png,24
beetle_s_000273.png,24
beetle_s_000342.png,54
beetle_s_000364.png,18
beetle_s_000471.png,7
beetle_s_000494.png,7
beetle_s_000581.png,24
beetle_s_000584.png,24
beetle_s_000665.png,7
beetle_s_000667.png,7
beetle_s_000741.png,74
beetle_s_000773.png,7
beetle_s_000832.png,7
beetle_s_000844.png,79
beetle_s_000920.png,7
beetle_s_001031.png,7
beetle_s_001192.png,7
beetle_s_001247.png,77
beetle_s_001256.png,24
beetle_s_001257.png,7
beetle_s_001421.png,7
beetle_s_001422.png,72
beetle_s_001424.png,7
beetle_s_001425.png,62
beetle_s_001431.png,7
beetle_s_001433.png,77
beetle_s_001434.png,7
beetle_s_001467.png,7
beetle_s_001497.png,79
beetle_s_001499.png,74
beetle_s_001616.png,7
beetle_s_001618.png,7
beetle_s_001647.png,7
beetle_s_001652.png,7
beetle_s_001662.png,7
beetle_s_001787.png,32
beetle_s_002042.png,7
beetle_s_002072.png,7
beetle_s_002314.png,24
ladybeetle_s_000001.png,7
ladybeetle_s_000002.png,7
ladybug_s_000008.png,7
ladybug_s_000086.png,7
ladybug_s_000212.png,7
ladybug_s_000490.png,7
ladybug_s_000652.png,45
ladybug_s_000983.png,7
ladybug_s_000995.png,6
ladybug_s_001381.png,7
tiger_beetle_s_000002.png,83
tiger_beetle_s_000052.png,7
tiger_beetle_s_000072.png,7
tiger_beetle_s_000109.png,7
tiger_beetle_s_000123.png,7
tiger_beetle_s_000142.png,7
tiger_beetle_s_000143.png,7
tiger_beetle_s_000147.png,7
tiger_beetle_s_000150.png,7
tiger_beetle_s_000172.png,7
tiger_beetle_s_000179.png,7
tiger_beetle_s_000181.png,8
tiger_beetle_s_000192.png,7
tiger_beetle_s_000212.png,7
tiger_beetle_s_000243.png,7
tiger_beetle_s_000268.png,7
tiger_beetle_s_000284.png,7
tiger_beetle_s_000301.png,7
tiger_beetle_s_000333.png,27
tiger_beetle_s_000490.png,7
tiger_beetle_s_000534.png,7
tiger_beetle_s_000536.png,7
tiger_beetle_s_000616.png,7
tiger_beetle_s_000637.png,7
tiger_beetle_s_000650.png,7
tiger_beetle_s_000678.png,7
tiger_beetle_s_000719.png,7
tiger_beetle_s_000766.png,7
tiger_beetle_s_000781.png,7
tiger_beetle_s_000797.png,7
tiger_beetle_s_000803.png,7
tiger_beetle_s_000852.png,7
tiger_beetle_s_000874.png,7
tiger_beetle_s_000886.png,7
tiger_beetle_s_000895.png,7
tiger_beetle_s_001094.png,7
tiger_beetle_s_001163.png,7
tiger_beetle_s_001224.png,7
tiger_beetle_s_001268.png,7
tiger_beetle_s_001274.png,7
tiger_beetle_s_001275.png,7
tiger_beetle_s_001319.png,7
tiger_beetle_s_001423.png,7
tiger_beetle_s_001499.png,7
tiger_beetle_s_001504.png,7
bicycle_s_000030.png,8
bicycle_s_000031.png,8
bicycle_s_000059.png,8
bicycle_s_000479.png,8
bicycle_s_000513.png,8
bicycle_s_000776.png,8
bicycle_s_000777.png,8
bicycle_s_000779.png,8
bicycle_s_000977.png,8
bicycle_s_001047.png,8
bicycle_s_001102.png,8
bicycle_s_001107.png,8
bicycle_s_001218.png,8
bicycle_s_001789.png,8
bicycle_s_001804.png,8
bicycle_s_002458.png,81
bicycle_s_002735.png,8
bike_s_000071.png,8
bike_s_000131.png,8
bike_s_000163.png,48
bike_s_000330.png,8
bike_s_000457.png,8
bike_s_000487.png,8
bike_s_000643.png,8
bike_s_000658.png,8
bike_s_000694.png,8
bike_s_000801.png,8
bike_s_000941.png,8
bike_s_001068.png,88
bike_s_001073.png,8
bike_s_001159.png,8
bike_s_001216.png,8
bike_s_001342.png,8
bike_s_001738.png,8
bike_s_001784.png,8
bike_s_001852.png,8
bike_s_002009.png,8
bike_s_002116.png,8
bike_s_002208.png,48
cycle_s_000010.png,8
cycle_s_000068.png,78
cycle_s_000970.png,8
cycle_s_001044.png,85
cycle_s_001214.png,8
cycle_s_001297.png,48
cycle_s_001306.png,85
cycle_s_001648.png,8
cycle_s_001915.png,8
cycle_s_001953.png,8
cycle_s_002305.png,85
cycle_s_002613.png,8
cycle_s_002661.png,8
cycle_s_002964.png,8
ordinary_bicycle_s_000105.png,8
ordinary_bicycle_s_000113.png,8
ordinary_bicycle_s_000158.png,8
ordinary_bicycle_s_000169.png,8
ordinary_bicycle_s_000284.png,8
ordinary_bicycle_s_000350.png,26
ordinary_bicycle_s_000431.png,8
ordinary_bicycle_s_000437.png,8
safety_bicycle_s_000235.png,8
safety_bicycle_s_000280.png,8
safety_bicycle_s_000315.png,70
safety_bicycle_s_001153.png,8
safety_bicycle_s_001286.png,8
safety_bicycle_s_001322.png,8
safety_bicycle_s_001575.png,8
safety_bike_s_000192.png,8
safety_bike_s_000390.png,8
safety_bike_s_000438.png,8
safety_bike_s_000488.png,8
safety_bike_s_000540.png,8
safety_bike_s_000541.png,8
safety_bike_s_000699.png,8
safety_bike_s_000791.png,99
safety_bike_s_001065.png,8
safety_bike_s_001087.png,8
safety_bike_s_001088.png,8
safety_bike_s_001132.png,8
safety_bike_s_001253.png,8
safety_bike_s_001481.png,8
safety_bike_s_001690.png,8
velocipede_s_000001.png,8
velocipede_s_000041.png,8
velocipede_s_000106.png,8
velocipede_s_000292.png,8
velocipede_s_000369.png,8
velocipede_s_000863.png,8
velocipede_s_001201.png,8
velocipede_s_001232.png,8
velocipede_s_001277.png,8
velocipede_s_001335.png,8
velocipede_s_001355.png,8
velocipede_s_001379.png,8
velocipede_s_001466.png,8
velocipede_s_001633.png,8
velocipede_s_001699.png,8
velocipede_s_001744.png,48
velocipede_s_001790.png,8
ampoule_s_000188.png,9
beer_bottle_s_000002.png,9
beer_bottle_s_000005.png,9
beer_bottle_s_000063.png,9
beer_bottle_s_000067.png,57
beer_bottle_s_000122.png,9
beer_bottle_s_000130.png,9
beer_bottle_s_000148.png,9
beer_bottle_s_000194.png,89
beer_bottle_s_000215.png,9
beer_bottle_s_000236.png,9
beer_bottle_s_000266.png,9
beer_bottle_s_000324.png,9
beer_bottle_s_000444.png,9
beer_bottle_s_000540.png,9
beer_bottle_s_000552.png,9
beer_bottle_s_000563.png,69
beer_bottle_s_000564.png,9
beer_bottle_s_000677.png,9
beer_bottle_s_000844.png,9
beer_bottle_s_000922.png,9
beer_bottle_s_000991.png,9
beer_bottle_s_001022.png,72
beer_bottle_s_001028.png,9
beer_bottle_s_001029.png,9
beer_bottle_s_001122.png,76
beer_bottle_s_001140.png,9
beer_bottle_s_001173.png,9
beer_bottle_s_001258.png,9
beer_bottle_s_001263.png,9
beer_bottle_s_001319.png,9
beer_bottle_s_001336.png,9
beer_bottle_s_001478.png,9
beer_bottle_s_001566.png,9
beer_bottle_s_001568.png,9
beer_bottle_s_001574.png,9
beer_bottle_s_001636.png,9
beer_bottle_s_001647.png,9
beer_bottle_s_001861.png,9
beer_bottle_s_001886.png,9
beer_bottle_s_002044.png,9
bottle_s_000693.png,9
bottle_s_000715.png,9
bottle_s_001002.png,9
bottle_s_001026.png,9
bottle_s_001137.png,79
bottle_s_001367.png,12
bottle_s_001371.png,9
bottle_s_001387.png,9
bottle_s_001518.png,9
bottle_s_001538.png,9
bottle_s_001731.png,61
bottle_s_002062.png,9
bottle_s_002098.png,9
catsup_bottle_s_000058.png,69
decanter_s_000124.png,9
decanter_s_000131.png,40
demijohn_s_000263.png,89
hipflask_s_000122.png,9
ink_bottle_s_000073.png,9
ink_bottle_s_000104.png,57
inkpot_s_000188.png,87
ketchup_bottle_s_000243.png,9
ketchup_bottle_s_000520.png,9
ketchup_bottle_s_000608.png,9
pill_bottle_s_000048.png,9
pop_bottle_s_000107.png,9
pop_bottle_s_000120.png,9
pop_bottle_s_000625.png,9
pop_bottle_s_000763.png,91
pop_bottle_s_000868.png,40
pop_bottle_s_000884.png,9
pop_bottle_s_001024.png,9
pop_bottle_s_001033.png,9
pop_bottle_s_001113.png,9
pop_bottle_s_001128.png,9
pop_bottle_s_001227.png,9
pop_bottle_s_001745.png,9
soda_bottle_s_000048.png,84
soda_bottle_s_000139.png,9
soda_bottle_s_001180.png,9
soda_bottle_s_001358.png,9
